"20180612-134853-005381","然后找出他家比较着急，审批，你发过去啊我记得大概的，那光通风工程流行个电话拜拜，"
"20180620-133800-007791","为你好的听吗，你好想问一下在网上做那上线就为什么我点就是那个全部里面找那个票的类型还有什么代码全都没有呢，点不上点不上什么发票的名称，发票代码，点不上人就吗我没呀我现在五百都全部看完了我想研究研究完了之后买新的那是里面点开之后就是就正常点里面有选项现在连材料都没有啊好像是一，i1的912102683012835单写答案，等下要无聊了吗，对啊那时间跟我浏览器的版本有关系吗太高了，那用啥呀，嗯好吧好的一楼一楼谢谢，"
"20180613-135354-007245","你好是大连国际贸有限公司是吧，然后就可以去，"
"093428","唉我想要自己的问题哈，那我三个月就十六号去不了玩了，未开票，身份证原件，然后把公章带过来我们填那个表就可以了，"
"20180615-151524-003139","回去看盘子东西，报税，上去看看上去7月16号是不是自动就上报了是不是，"
"20180625-103657-003313","个问题啊就是那个增值税发票那个不是有个批量勾选吗，为了方便不用每个人每个都网上就是打字好了就可以不小心看见了然后我又问下这个是咋回事，那个应该是那个也没用过说实话真发的还没有那些人认为实际操作下一不小心他看见我看他，我看见有九个那个发票为证，然后我就想我就选了一下然后他那个好像就是因为那个发票还没有到我们家就是别人开了我就是你看着并且可以撤销对部队不太幸福呢可能有可能对我不认真，看这票什么出来咱们一次不都是你做就是打一个试好然后一个保存吗然后再去复试成功对不对，我现在就是按照保存的那个就放在下个月再弄也行是吧，最后一步他就算你没正常你还没，"
"20180607-154359-000126","我想问下我所得税年终所得税退税我需要带什么资料去办了他就说睡在这，身份证原件，然后身份证没有其他的了没有其他，"
"20180604-145229-002662","大厅，问一下哈，而我们家是一个那个收购企业开自己开始补票，他不是在那个现在就是那个联网之后就是收购的那个镜像是直接发吗，但是我们家就是去年我去年十二月份我也开了几百万他那个进项税我就没钱的那个表上，然后帐上也没记，因为当时的时候我问了那个要2366和市政都说我就是什么时候，销售，我这个收货这个东西的时候我才记起就可以当时的时候我也没报今年前两天那个年报的时候我也没抱这个月我在问要2366的时候她就说要是那样话申报就是对比不通过，就是我想想问一下舅舅我这种情况我到底不填可不可以，这个时机他会出现什么样的我们也具体也没睡着，最终那个363去培训了，20638他们副科长电话，他现在应该回来了过来的信息，8561时间，"
"20180604-101000-000551","他说他给我的是十四号的钱，十四二十二还有五号，说的真爽，怎么就哦197啊，企业，今天我到这应该把我给你把那个那个什么针我不一道给你了吗，住宿的呢一张票，就一个97加八十啊里边把什，明明给你两张漂亮啊完全站他那个解包但后面去了啊哦哦啊啊哦哦咋组撒啊，要不你就定了是放店里给他的全部给你，十四号中午吃饭不是酒席吗时候我说了啊好的啊，应该是多少钱的啊，淘宝啊，忘记发票的啊，看我不用你看那我我说里边两个人呢那我包里一个九十前的我不太少了个一百的吗，应该是五号票我上去给你多钱，那不就对了吗，给我的是114好了后面更多宝石给李媛的嘛对吧哈哈22号十二号，没给我发票啊没有发票的，好那我，一起吃饭吗，22号我们的饭好了一变好我是22号和女儿俩吃的说是22号，系统，22号22号那给我吧，对吧，180不算一块吃饭吗？说我可能没给你发票啊，我真没有我那个明细单上有一个就是只有李媛没有官方的怎么记住了啊，我对有点乱，等会儿给我两点前一个四五号的事给我的一百法和你玩的好的一个一盒八十对吧，发票，五号那天想拥抱你是发票会写她名，行我明儿啊没给他评啊明儿给他了，有英雄马上财务要还给他们我好几天了，"
"20180611-143752-006995","人好就差你好我想问一下就是你们有一个一七年的全国税收调查表那个我想问一下具体有些项目怎么填爆照美眉啊七年什么表，全国税收调查表，咱家中了就行了好大劲不知道这项业务，专管员儿你看一下我们大连港版服务有限公司的专管员儿，谁通知你呢就没有联系方式吗联系方式就一个办公电话忘了无数遍都没有人接啊，也只能是办公电话，那你看一下他有没有那个我们家是不是还是中海么手机啊，肯定没有，电话，91210202，242364875，我在说一下哈9121020242364528645875，你好像多了个二，二科47756952775695他们科长是谁，接着问一下2727739这几个都打一下问一下七二多少，2727739，"
"20180629-084720-003482","过去打听我想跟你讲啊那个我有张发票昨天下午开了现在网上查不着，你说现在上那个可以认证，你这个认证到截止到今下午几点，到下班都可以认真今天是29号啊就是三认证能认证过去吧，密码区，网上查不了这张发票，小时，肯定我能查到，"
"20180615-132854-007530","不睡啊不是吧我们家薛蟠把上个月然后没被锁死啦埋过来咯，然后现在不在这等下礼拜送过来啊也可以啊但是我两个月没吵说了也可以是吗可以现在没出发啊先没出发呀嗯呢我知道了，"
"145157","您好，我想跟你下去找规模的时候，然后我已经连续两个月自己去不了卡了不知道什么原因他就提示自动失败，窗口，好用，你们那好天啊，据说是航天馆吗，看不出来是为啥呀就你在窗口清的清了就好用了，看看你自己家里的那个系统是不是有点什么问题啊还是怎么了是没升级啊还是什么问题，因为你就过去了，哦想好办法吧，"
"20180622-131017-003285","ds_Chunk_Connectio"
"20180528-091353-004169","你好，赶紧回去问一下就是今年那个转了是不是，关联业务，就不用有就不用试纸我有我家输入分公司或者是我这个公司是别的公司投资再说我们就是有公告公告那个里面没有，"
"20180614-145728-000723","好是这样的我想问一下就是那个，财务年报的那个所有者权益那张表当时发了个通知说，额，就是表里边有付出的那种红是不对的然后当时说让你，零申报，我是想问一下如果现在的话这个系统好用吗因为我们家离个表的数据是不是对的，如果现在，把那个电话给你问一下如果要是改的话今年，忘记通讯系统就能改，但是我一点它就显示网络异常是不是好用，系统问题，6593，"
"20180528-140342-004242","哎你好我想咨询一下就是我想办那个就是外地，预缴税款，那个事儿我应该去那个来你们这儿那个我们接管工地防的地方呢，"
"20180615-112944-007518","你好我想问一下你们楼下那个自助没发脾气中午开不开中午不开，"
"20180627-160049-003416","唉你好哦我有个问题想问一下，就说我们家有一台旧车，自己照的别人家了想开发票能买的当时买的时候，抵扣，因为是很重很重我用的方法给他句说的我能开专票吗？我现在不能给你答复，确认，好像是不能，你确认一下吧一这会打什么电话告诉你要86868640075407521868640075号，"
"20180619-145207-003184","唉你好美女，想问一下市场查企业去检查吗，就是接电话说要去看一下，查询一下他们有没有什么地方打呀你问问他们最近是不是有效，"
"20180614-140152-007389","你好我想咨询一下就是我们家那个发票啊东西发票然后上传的，就是到忘记我们是宾馆的旺季人多的时候现在上才那好像是太慢了，我们想申请延时这个消息，申请延时啊你稍等，税控盘，营业执照来我们二楼窗口就行，控盘，是正版副本副本不需要在二楼二楼挑一个水库发行的好，我们现在可能可能都不在然后不要忙可以让别人代办吗我们就前台那小孩儿啊可以只要他能办不实名认证是你们家其他都加好就行，用手机微信认证一下就可以，他这马上就是在盘去马上就能看到直接超过三个月就可以给你及时办了，"
"20180612-134359-002987","唉你还打扰了我想问一下咱们有票种呢，"
"20180613-150632-005545","下午校园我需要什么材料身份证复印件盖公章就行，我想问下我那个是红旗所的然后我去你那买也行是吗，普票，完了吗，对啊，公章发票章都带过来吗，能用票丢失，在不出来呀那我必须得去拿单子吗，工商都打不出来，下半部分，明明有你什么他不能跟我干那就是我可以去你那拿个表示嘛不能下载吗，额，那我去红星可以为就是我现在我我想正常人然后再买发票我这个业务的话去红星是吗，额，哈哈哈谢谢啊，"
"20180614-132039-005638","为你好，那个数值吗？我们是学校我们是一个新成立的公司，然后工商银行开户也开85的没做了，然后想问问我需要带什么资料过去，然后尝试中国法规定在你从工商局拿营业执照之后你要三十日之内办理数据关的收拾业务，但是你应该正常先到时候你上的五金做一个星期才给，就是从就相当于从国税把戏从那个工商吧信息带到树来，看那个执照是一起是十二月末的，执照，只是从工商局拿了你要在第五季，行政服务大厅，然后那个做一个信息采集，骂人带着软件就行呗，存，还是过去那个公章法人身份证和那个证件到地铁了和我说如果你不需要开发票不要说脏话可以不办理，哦，然后带什么手续发票没收入的话，然后然后你国税什么时候有业务的话然后你拿着营业执照副本原件，然后拿着公章法人章，做那个那个那个，发票核定，然后你需要发票的话哪些执照复印件营业执照复印件还有那个办事人员身份证复印件公章带着就行是吧，信息采集的话你经常都在的五金采集啊，告诉你是在车内还是在所里的话向宏碁家庭，只是说这的话的话是在是在所里喝的，如果，"
"20180607-154935-002833","六十40%的空吗，我去年算底了60%，然后今年三三，40%，五月份五月份的上个月底要不然你问电话吗？"
"20180620-143926-007808","为你好你好我想问一下就是，报表，现在要是开了机的那个东西发票再接电话了，未开具，负数，是不是复述什么，未开具，但是我手里头有要开的一个有要开的发票，因为我看五月份的那个报表现在已经开了发票，这个什么意思，回复，然后如果不能过的话就来找窗口和十六合并了，就是说要求如果有时期没开距离，都没听说了，通知书，要求通知企业来然后结果好像也没通知全就又有新的政策了，未开具发票，如果有数就可以抱不可以保证他实在要求，"
"111518","要不说你好久没去窗口吗，我想问一下那个说那个正式申报表是不是换了的那个窗口去报你那去拿去吗，现在都可以，现在我们这块儿的也是报表那块儿是负负一栏吗，百分之附表一，十六然后正常我们这边还是十七没变过来正常没有影响，其他都没变，不去我现在需要报纸质的那个，申报，我知道呀的也是17%的和以前没有变，那我得上你那拿，手里头没有纸质报告，"
"20180614-135546-007386","分手吱声我睡了一条消息就是说根据国家税务总局关于个人所得税全员全额明细申报要求，让我在6月15号之前进行个人所得税全员全额明细申报，哦我问一下这是什么东西啊，怎么抱呀，好了，，你问了意思就是提醒你们家都会有这个就行，"
"20180622-143438-008069","那你好中山国税，哎你好我想问一下我就说我们是一个幼儿园不知道就是企业规模算是什么的，我想问一下就是幼儿园的那个企业规模是小型的还是微小问一下就我们幼儿园算是企业规模算是小型的还是危险的，我只听说过没听说过小心我微信啊就是我们就是有一个就是社保的一个系统让填表然后竟然有个企业规模，我不能因为现在没有什么消消消消消，小微，"
"20180622-154222-008086","那我说你好想问下你们几点停止办公呀知道了谢谢，"
"20180613-154232-000694","时候有带裤带角还有分析狱中他有错误，不通过，错误，就是我那个身高比较比如施工的九岁凭证原件复印件原件复印件部分如果说前几年前去交税的凭证也要带我怎么了，刚才我打那个吧三个82598关我这个月这两款这两个模块都有问题你就给那个缴费的凭证原件复印件的，如果这个月如果如果出现错误，这个就不想提了下个月在这网上帮他能通过吗，通过不了也是通过不了会有问题吗过来我去买给你录一下然后有一个税单没回来怎么办，印鉴，行吗麻烦你，"
"20180601-093758-000831","你好办税大厅，对你好只是问下我现在就是我家要开一个完税证明需要准备什么材料是我家要那个验证码就是房产燕子小票开了证明什么内容，材料，查询什么内容，他跟你要的这个证明他是让你过来查什么你不他不可能让你过来查房产说怎么可能用你房产呢，也不是让你来查房产查询，告知书，可以给你查信息但是没有法律的这个效率，办事，告知书，告知书，房产再联系下他让你查的是什么内容的行不行？"
"083928","开发区补税，你好我今天试那个金色的公司办理税务登记带什么过去，营业执照副本原件复印件，财务负责人，清淡园的身份证原件复印件，但是语言的身份证原件要带原件吗？就是把复印件带过来就行，原件，啊哈哈哈笑什么？嗯还需要财务制度备案，就是一个事，公交反正要带过来，嗯嗯，在一个需要注意的是要把那个财务制度适用于什么，财务会计准则，在网上找一份打印出来盖上公章，公章，然后还有一个是你家就是财务会计核算使用会计核算软件的软件的对你买那个，见他会有说明书把说明书复印一份盖上公章有说明书没有说明啊，应该有能用的又有买应该有，不用了，这样的反问是落户时就把你财务制度备案要给你做，登记，就是一一体化所以你这块儿的话，财务制度，准备的资料一块带过来，刚开始你说你不用软件不用软件行，因为我们有一个财务制度的那个备案表会写你是用于什么说明书啊我们给你说，嗯因为我们天天就不想加油但是我们那个买的话没有那个说明书我们吵架一份带给我们就可以了，如果你要接着种的话那就是得有办理申请发票票种的这个资料，但是我不知道你要不要办呀，想办法嘛，什么什么咱们在落后的同时在跳动还可以看到吗，可以一块儿办了一家直接升为一般纳税，那到时候姑娘反正一定要带到时候还得填登记表票的话是提前在网上做一个税务行政课申请然后倒倒睡才去申请专用发票中的单子把公章法人章发票专用章，尤其是发票专用章刻好带过来，购票人，要本人的身份证原件和复印件复印件盖上公章，附表，"
"083622","开户需要带什么资料，新的拿到手的那个带着营业执照的正副本原件及复印件，然后经办人的身份证原件复印件公章就可以了，原件，然后经办人的身份证原件复印件原件和复印件，个人独资企业，还是有限公司啊那你东西就可以，个体工商户，有什么区别，上课所去吧嗯嗯嗯那我直接去公司有急事都在一起做服务吗现在我们是通了都喝了哈，"
"20180628-090619-000773","你好我问一下这个月有两笔开错了吧然后那个昨天去办了一张退税但是我自己查的网页我看这张还没显示啊，然后有一张说说显示作废了但是还有一张的那个还是擀的照片显示半截那也没闲着这那显示什么系统一点收费啊，但是这就是六号那天弄到我昨天才去办的那个永远不是坐飞机啊，那什么有意思那我去提前就是打出来了又的打出来了没办法退回去，半夜查一下网点下作废就行了，灰色的，就是有一个什么问你这两个都上窗口办理了吧处理了是不是不能在我这个月不算上面那个多少多少金额那个九二有效再开多少钱算上交了多少钱，哦我知道了，"
"20180612-145225-005413","你好张小红说你好我想咨询一下号就说我上那个号他跟我说我的普通话可能顶不了他说让我在带带什么资料去办一下，工程票，代码，三个章然后让他去谈什么，三个班吗，好得很，"
"20180607-143339-005046","美女好爱爱你好，我还是想问就是销售那个是什么时候买的车的型号啊那些东西都写明白了就行，"
"20180627-103310-003400","红字发票，对方发票退回吗？哦好，"
"20180528-103319-004202","没你好看怎么睡一下就是我这个自拍张发完了之后唱的什么率是多少，自开专票，办完之后多少，"
"095116","错了，你好是这样的，那我们这个月先卡的时候阿梅经常我想问一下该怎么处理需要带什么资料吗？嗯嗯嗯嗯嗯嗯嗯嗯嗯嗯嗯嗯嗯嗯嗯嗯嗯嗯嗯嗯，"
"20180608-162838-005184","以后过去听不进工厂的外墙装饰外墙装修的那种，嗨你好啊你是那个功能学做建筑也可以做就是六年五月之前的是老合同，就可以，嗯嗯正常我就是提供那些材料什么提供材料然后最后接你如果能做简易可以按照三个点，他天然就是建议也可以到三年级做那个节目叫老婆同新抱公司将六年5月1号之前签订的就应该弄之前因为之前签订了合同可以演示用那个就这意思，清包工，猪笼里面有就是向相应的那个姐情节那么你可以在主管局座家那就有什么问题呢你不去人吗？你如果这个项目这个店就和建明下你如果宿便了，那么你是不是就爱睡的话那么你不能做这个项目你就不能去有迹象的话也不能抵扣了，你如果是十点的话这个项目你可以做，对对对是的如果你要选择，简易，那么你即使取得了那个技校你也不能对对就是就是单独这个的一个合同的对这个家名额和单独核算吗，宁夏的就不行了就不能不能，就这意思，非常的不是我以后都能捡一堆，你的这个项目如果是用那个简易征收来那么你就不能给电费了就这一次之后我现在还有一天的活了吗，你可以选择简易也可以不介意，你如果选择简易了你给人开房了，那么你这个项目的实际上这个还是看于什么怎么管理你这个东西哪的你哪的，不敢想了哎呀哎呀我看看你就方便管理严格严然后就看你自己怎么想怎么帅怎么要你自己做的，服务，工程服务，应该功能会对吧，那么你是工程服务工程服务他就不是10%吗，也有六点那你不是六吗，服务业，你自己算一下你能有能取得多少进展取得计较很多的话那么你当然按那个正常的一般几岁一般几岁那你就和失败，他们有人算我如果你的进项发票取得比较正规的话，把那个就你自己的综合税负率呀什么意思，建筑安装，施工工程施工，同城，建筑业中要么是工程服务，安装服务，10%，一般计税，这就是建筑业东土的基本上都这样了，"
"20180607-085620-000606","您好，那个打电话你蔬菜和，然后我重新测了但是我今晚还是没有匹配结果，那水好高，031985，我看也是前天做的啊，因为我月初申报然后就没有然后我就去坐了一下，问题，睡吧，减免税明细表，不是，还没有结果，那个再过来一下吧，那我还需要，我要是不在工厂我就带个营业执照那个照片行不行，因为我这个客户不在我这，不的话我就给你表上看，谢谢，"
"20180604-102641-000553","国税，你好麻烦就是我们家的歌曲，然后今天小赵歌曲互动开发票的话能从网上把话筒吗？四方协议，可以，确实不行就回要不然就是第一种那个用二维码扫那个首歌手机上划走是不是那个上次我给她发了一个二维码给我发密码她说她那个手机总是保定的时候老是显示失败什么原因，失败可能交税的银行卡不行，没有确定的话我就他现在他的那个刚把银行账户开好那我就把退款给我，哦这样的话如果交费的话就全部马上发走就不用上场直接拿发票就行了那也得经过窗口吗，也不用就可以，"
"20180615-085011-007461","电话怎么打不，"
"20180613-141131-005529","为你好看，国税，我这个月包完了以后就能买还款才能买这个就是要保障，申报清卡，然后再过来买票，"
"20180621-093821-007862","你好我想咨询一下哈我有一个企业要注销然后你们不是要求提供一个股东会决议吗，那个女人有格式要求吗，没有，"
"20180614-102705-003095","税局，消费者业务，端午612363，"
"102717","你好我想咨询下跟我家那个的岁数优惠编码然后错了他让我重新删除备案，我现在那个过去的那个界面上那个他首先用力想应该选哪个，你能辅导我一下吗，运输代理，点点优惠点点那个，税收优惠，告诉中国人说之前的我家那个电脑就是电脑错误，我刚才查了一下我家，资料，那个编码确实是不一样但是当时我的身边，这样的内容是一样的是一样的就是前面那个零零什么11213100有点不一样，现在是310的显示当时没有可选就是一个倒是没有科学，我看了一下我家有个备案的减免税备案通知书之前是二零14年9月份到二零54年10月31号，但是过去回复的东西还需要重新再重新编吗，我是不是就不需要再高了，编码错了我应该怎么做呢，"
"20180619-143807-007666","你好我想咨询一下就是那个出口企业办理证明都在我们屋电话你有吗，对不对，75060087506600的电话，"
"20180614-162016-007444","喂你好那个特殊银行我更改了，然后我要到单位拿那个四方协议各方都干完了让我反感的当时说是那个带着呢告诉他然后今天再去就非要带公章是不是有什么事什么呀，我不知道我是我们家出纳去的，地税，差不多我也咨询过他说不用我今天正好方便就送给办公室确认的话我就直接送到这边来吗，好的那笔业务还办不办，就是因为国创好一个连国税的一个连的说的，我来你那办的话要是继续待工厂的话你要是还没办的话你再跟我说一下，听话我问一下机会冲好就是么一个东南门书是什么东西都需要在加一个账户什么银行的账户，找我，负债表，如果造成的，很好他们会给您打一个存货账户账号报告表也不要紧我都去两趟了都没说这个事去她告诉我加热东西吃东西我们这边就一份就行了他那边可能要求标全好吧那就带去好，"
"20180607-094140-002805","你好想咨询一下现在的表一怎么带不出来树吗自动得出来的话就知道吗手动改好了，"
"20180614-105326-007354","美女好多看过说听不太清楚，然后我都不懂自己行业，咨询，那个工业建筑业，软件行业，我这边手头没有电脑稍微等一会，出去站着，住宿软件，信息技术服务，你看你英文符合几个了吗，自己在家看，得过来经营范围中是否包括这些，广告服务，分析活动策划策划营销策划和下看看吧能不能需要的经营范围当中包括了判断，这好像不是，情况，这些情况和他试试吧不一定能行，到时候如果设备的话之前几天咨询一下如果你需要的话你先到仓库来看看能不能吓着我看你这个好像没有说是特别甜像这种情况，"
"20180601-154845-004643","爱你好事干净去不说群了，咨询，就是我们那个有一个个人房主啊，把房子租给了我们，单位，我现在需要他就开区这个聪明的，发票，我需要什么手续，个人是指自然人人的故事，你好我想问一下就是有个自然人，出租房屋，我们这个企业的发票是吧，没错但是他开始是增值税发票是需要体验是需要增值税专用发票，普通发票，我希望是专用发票就根据你们自己实际情况开具这个舅舅不管么需要要开专票那你告诉我要开启专票就可以去开这个地址在哪里，单位地址在哪小区呢，泉水就咱们这山东路地税局山东路山东路需要告诉他我要开这个，专用发票，然后他那个什么身份证，经办人身份证，房屋租赁合同身份证还有房屋租赁合同原件及复印件都要带哈，公章，两份复印件然后一次两分我们的工资我们这个租赁单位的就是成熟单位的那个营业执照，对呀，成都单位的影这个到时候那个谁付钱是有单位来分担未来付钱对吧，不是我们个人对不对一求人家开发票对不对，开具的是那个甲方是房主一方是你们什么某某某某某有限公司对不对的名称就这就算发片我们购买方就是我们单位，我走了你到时候你这样吧你这样东西拿完了以后啊，顺便带着您单位的公章和营业执照照个照片就可以我们不收但是得要上面视频好了到时候你合同上面要是说有一夜或者说是签的是那个反正的名字，不行的话那盖上公章识别有效，"
"20180612-105722-002976","唉你好吗我想咨询一下就是说那个我能吃那个街道，代开发票，上你那儿能开什么内容，合同金额，四十多万每个月发票有限，多叫就咋说呗，"
"20180531-155943-004549","为你好赶紧故事，五月份开了十七区的吧现在可不可以把他说我必须打不着了，报表，然后你可以选择在窗口直接滑雪但是我们这不能划卡，得保证你的账户里有钱，因为你家这个有滞纳金必须保证当天就得交当天交不上的话就去干就作废了第二天出那就得重下，"
"20180604-133729-004711","为你好赶紧的故事，一般纳税人，五月份开始，的发票，然后我再报四月份的时候就把税已经报上去了，然后我现在问我这个月的报表我应该怎么报啊，你是四月份然后已经在为开到十七的话你前面就是正常天你所开票的金额说了后面这笔的复述着，型号，那我就带报表盖公章去就行是吧不加的话加钱也可以，报表的，数据有电子版的吗还有电子版的吗，那我们只吃饭的都是那种就是大张的，"
"20180611-112209-005241","好跟你姑说啊你好我想咨询一下就是，我们那个街上，开具，年年度的那个完税证明需要带什么资料过去，年度，去年2017年一整年的那个交税的那个，完税证明，因为我这边可能牵扯到一些嗯那个就说了这一块的话我得笑这个完全证明就是你那个银行回单呀还是什么的就是缴费证明的原件，就是，对啊然后银行也给我我也要回的回答我都有那拿着银行的回单原件，公章法人印，然后倒车回去办就行了吗？要复印件吗啊好意思眼镜出门证什么的肚子大的是不是身份证或者是复印件吗还是那个什么查询对不对，我看你稍等一下，应该是做这个数学信息，查询查询，你说的那个，对对对的身份证复印件然后如果是经办人员来的话带着委托书和经办人的身份证复印件不行吗必须的有委托书啊，个法人的委托书对不对，恩原价不一样反应，营业执照，嗯好就这些就可以了是吧好的好谢谢你啊再见，"
"20180627-094024-003393","网上，发票，就是那个，我要办税，里面有鼠标啊，办税，什么也没有最下面的左边有个员工进去店里好用不好用，查询，那个员工系统，朝阳，原国信系统，下面有关员工是系统元计算，我要你这个页面最下方，网页，价格，网站，"
"20180612-095956-007064","你好的我说哦你好麻烦问一下我上个月的中下旬二十号以后要去办了一笔就是看药品的，简易征收，然后发完了当时就没办下来然后说句话就有四条的删一条就抱到诗句然后去坐了下没货然后就过来就是通知我是说没的时候今天是31号或者32打电话说办完了回去发过去一下我就上周的时候拿过去取的，然后他没在然后现在我就是说我因为我要卖的一瓶马油调价就是说有经销商要做完这个，简易征收备案，我应该怎么才能看到在不在啊，到时告诉我说你来十二号窗口就行了她没告诉我她叫什么样，十二后去找过然后再换人了然后他说十二号窗口话每个人都会做吗，什么嘛，不知道没留啊，那个什么上帝说了叶有限的受伤，问一下哈谢谢，而且感情还不在留下来吧我给你回电话，956697，五月份，5月20多号二十多号，拿药液的啊中大以后确定怎么回事我给你回电话，"
"20180613-160923-007290","应该是中服务厅1130那个好，重开，"
"20180622-083028-003264","哎呀我说慢慢自己的事了我昨天说想买的话我再帮我一万，销售发票，对不对，复印件，到时带过来然后跳跳虎有钱吗，账户，啊好像是，"
"20180607-112757-005011","你好美女，国税，刚才我不跟你说就是之后改盘的时候改普票需要额外带厂公章和发票章和发票章正常手里不行的话我当时就说一下然后就说你是三，局里，所以来着找科长签字，有什么就是说我所有的一我都不需要在意执照对吧，这几个业务可以不带别的必须带的营业执照拿着是那个能告诉我们范围之类的，好的好的，"
"20180612-154242-007150","你好让我说你好我想咨询下就是，税收调查，密码是多少，那个文员或者他们给了你个电话是不是因为那个统一通知了我们也不是很清楚那个系统，有没有那个电话或者什么的我们也不了解是每个课都一样还是怎么样，怎么都听不清呢为你好，广告的电话电话的是谁啊，麻烦给我查一下吧，10321，703241，睡了，阿克王星星739，"
"20180613-164826-005579","美女好，咨询一下就是我那个电脑啊那硬盘坏了就重新买个电脑的话那我家开发系统啊不是移动的这怎么办，稍等一下哈，电脑坏了重新买电脑，金税盘，不是移动的怎么办，好呗，航天金穗，开票软件，是不是那我上心碎才安心开车，航天金税，就不用到你那去了是不是，是不用来咱这儿吧，不用不用，"
"20180626-085752-003343","要回去打球，我想问一下昨天买的，控盘，怎么服务器获取数据失败总是讲些什么？"
"132944","开玩笑说想要用的怎么做，那个名称，你要做那个队服吗的关键是你有生成了吗，还没有做吧我已经之前我都全都有好长时间吗是以前要给这个境外这个公司以前就做这个吗是吗以前给他钱么银行都没有管我要这个东西现在他管我要了对你现在正常的话你如果有这个马上就自动带出来的，说是没有的除非说你没有生成，扣缴义务人，登记你做了吗？那我现在已经有了呀，他不就可以了吗，就代表了公司名称了然后就付款方的名称带出来四个子公司的名字，这是你们家以前也付过的吗有带出来是吗？那个你没有做过的应该怎么办那已经是两三年前就已经四十分，银行，你这个合同已经备案了是吧，好像没有那我应该怎么这样啊，我原来的同事跟我说好像是没有，安家的识别号告诉我，9123796926393，美特捷成汽车，汇丰银行，他这个上面应该写的是香港，服务费，说话发名称叫什么呀，应该就是刚才那个叫swedecad，你说他做这个成然后没有带这个，他在这之前然后这事不需要投入什么的，那这样吧你在线等一下我去给你看一下哈，周六补课，那不是法定人权的话那么就得找状元然后做一下合同别让你家那个合同备案没做的先做一个合同店啊，如果是的话那么你们家是大胶鞋，10%，不是我们这里只是说没有那个说的是对那么可能是得找状元先做一下合同备案备案然后才能带回这个公司的名称，"
"20180607-144046-005049","那个我想问一下就是我之前五月份有开十七岁率的那个发票然后再申报的数已经提前申报这个月报的话就应该在那个开机，未开具发票，报个负数吗的话五月份我开过一次一比那个就十七岁，的发票，五月份申报的事情把这个报道给你了吗，窗口申报，发表情好了再把它平复得盖公章到自己报不了就带着公章和报表去窗口，"
"20180606-162405-004948","赶紧发工程不能开这个发票查一下行吗，大连诚信达建筑工程有限公司，火车进山里有土石方工程市政工程园林绿化工程施工，普通道路货物运输工程机械租赁工程设备注意人工装卸搬运服务经济信息咨询活力大冒险，工程，工地用的那个防尘网能不能开卖东西啊还是什么？可以嘛就可以啊就可以呗还是我上次他给我喝的是什么，看有没有那个要2102110x4mm八六，还用重复吗，910211xmlm，位，有没有那个，销售，我的心翻译上是有，你没有那个十七的税你要销售的话开不了发票就十六的服务还有什么服务，租赁服务，没有销售的那种，工程服务，露露，运输服务，装卸搬运，有别的吗？"
"093923","你好我想有个问题想请教一下我想成独立核算改为非独立核算我去办理的话在那个税务系统认定我为独立核算的企业但其实我是非独立核算，今天那个跟说声打个电话过来改一下吧然后再填一个变更表变更变更一下就行，就是我在营业执照副本复印件复印件然后带着公章财务章用带吗，然后来这填表就行身份证，不用都不用呗，对对对啊好的太感谢了，拜拜，"
"20180614-084838-007307","你还不让我说你好我想问一下我上个月有一个就是分鸡排一户多机那个多卡的，然后我有一个分析盘啊那个拿出去维修的时候它那个维修部了然后坏了我换了一个盘是不是之前那部分是不是没有种肿了但是我报不上去，不让你说你家什么公司啊，你家有没有电子票，0202，尼玛哪是三号啊，毛病大了去了操，就是1234号两个月就是换了一个卡吗那我查一下有电源的操作，"
"102519","上的出来吗，如果这个什么鸟事都有，补税，说句话一下就行了呗，好的知道了，"
"104129","你好我想咨询个问题啊你说我们要领发票但是那个领发票那个人那个人不在这边，然后我现在能去领吗？58每回我们之前用机器每回都领悟，楼下身份证过来拿吧，就是我们这票如果你才有购票增加一个就是再增加一个购票点就行吧拿什么东西吗，公章反应，还有身份证复印件，公章，法人印，烦人，，反应还有股票也本人就是增加坐标本人过来办理，然后来的填表就行，公章法人印，然后还要填带着身份证复印件，然后过去填表格就可以领发票了是吧，"
"20180625-103046-003312","那个我玩了有一个那个红，但是我现在不是手机上吗？这些年检的话我就没有查不着我这个货，现在能年检吗？"
"133403","补税，我为啥就是我们那个促销了包括税务都注销了办完了打个证明书证明在哪办理的注销啊，好长时间了吧下来还是结果已经发放结果你找不到了，每个环节他就告诉我干完了干完了我就走了，他们家那个部门要求我们出证明我就不证明哪个部门出啊，嗯说一下你家识别号我看一下可以但是要提供准确的应该是沙河口区西北路综合门诊部，我先查一下哈，大连沙河口吗还是沙河口区口区大连三门诊部后来我们换车的时候现在改为三十口区西北路知道了，我看一下啊，您大致什么时间办理的注销您知道吗？注销应该是在年前吧，您的这个注销文书已经发放过了七年12月26号您是不是没来取结果或者是您自己找不到你的那个结果了呀都已经给你发放过了应该给您打过通知电话让您过来取吗，那有可能是没呢没接到您拿着这个工商这个公司的公章，咱们二楼后台找一下看看有没有这个结果如果没有的话再让他给你协调一下看是不大一份还怎么着，808号大连市沙口区国家数据，那个要输入云水旁边那个咨询一下我要239123923没问题，"
"20180627-085601-003387","还好就是那个网上认识你我点我要办c怎么反应，其他人无反应，我要办税，你看那个点进去那里就是有一个圆大连市国家点以前正常一样好用，"
